# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241001
# 종료일: 20241031
페이지 경로 및 화면 클래스,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/archives/114608,14,12,1.1666666666666667,11.666666666666666,60,0,0
/archives/114810,14,13,1.0769230769230769,29.23076923076923,63,0,0
/archives/17256,14,11,1.2727272727272727,31.545454545454547,68,0,0
/archives/24951,14,13,1.0769230769230769,15.692307692307692,63,0,0
/archives/34669,14,7,2,15.714285714285714,54,0,0
/archives/47192,14,11,1.2727272727272727,19.545454545454547,63,0,0
/archives/53791,14,12,1.1666666666666667,60.083333333333336,64,0,0
/archives/64364,14,11,1.2727272727272727,17.454545454545453,53,0,0
/archives/6811,14,12,1.1666666666666667,16.25,59,0,0
/archives/70300,14,14,1,83.28571428571429,67,0,0
/archives/75713,14,10,1.4,30.1,54,0,0
/archives/80564,14,11,1.2727272727272727,29.818181818181817,63,0,0
/archives/81784,14,11,1.2727272727272727,42.81818181818182,67,0,0
/archives/89053,14,12,1.1666666666666667,55.583333333333336,65,0,0
/archives/94778,14,12,1.1666666666666667,72.58333333333333,69,0,0
/archives/96454,14,11,1.2727272727272727,17.636363636363637,60,0,0
/archives/96535,14,11,1.2727272727272727,61.72727272727273,62,0,0
/archives/99547,14,9,1.5555555555555556,30.666666666666668,59,0,0
/archives/tag/sk-battery-america,14,10,1.4,16,61,0,0
/mergerqna4,14,14,1,13.357142857142858,66,0,0
/archives/100327,13,11,1.1818181818181819,8.181818181818182,54,0,0
/archives/107618,13,9,1.4444444444444444,91.22222222222223,47,0,0
/archives/112210,13,13,1,21,55,0,0
/archives/112411,13,12,1.0833333333333333,7.083333333333333,56,0,0
/archives/112490,13,11,1.1818181818181819,63.27272727272727,53,0,0
/archives/112513,13,12,1.0833333333333333,23.833333333333332,62,0,0
/archives/112754,13,11,1.1818181818181819,12.545454545454545,50,0,0
/archives/116007,13,8,1.625,39,56,0,0
/archives/11848,13,7,1.8571428571428572,30.857142857142858,49,0,0
/archives/13420,13,8,1.625,33,56,0,0
/archives/16114,13,12,1.0833333333333333,14.583333333333334,65,0,0
/archives/20287,13,3,4.333333333333333,140,36,0,0
/archives/28157,13,12,1.0833333333333333,43.083333333333336,59,0,0
/archives/29138,13,12,1.0833333333333333,20.25,63,0,0
/archives/62987,13,10,1.3,9.3,52,0,0
/archives/69864,13,10,1.3,40.2,56,0,0
/archives/75805,13,12,1.0833333333333333,49.25,63,0,0
/archives/8856,13,12,1.0833333333333333,33.916666666666664,68,0,0
/archives/89841,13,7,1.8571428571428572,31,57,0,0
/archives/90219,13,11,1.1818181818181819,16.272727272727273,62,0,0
/archives/95007,13,7,1.8571428571428572,18.857142857142858,53,0,0
/archives/95863,13,9,1.4444444444444444,33.44444444444444,56,0,0
/archives/97461,13,12,1.0833333333333333,63.333333333333336,62,0,0
/archives/97693,13,10,1.3,23.1,58,0,0
/archives/99949,13,13,1,90.15384615384616,61,0,0
/archives/tag/기업pr-캠페인,13,7,1.8571428571428572,23.285714285714285,53,0,0
/archives/tag/오픈-이노베이션,13,10,1.3,9.9,60,0,0
/archives/tag/일방혁,13,8,1.625,8.375,55,0,0
/mergerqna2,13,11,1.1818181818181819,66.27272727272727,61,0,0
/privacy20210908,13,12,1.0833333333333333,9,55,0,0
/archives/103860,12,12,1,117.58333333333333,53,0,0
/archives/105449,12,13,0.9230769230769231,14.153846153846153,57,0,0
/archives/107925,12,11,1.0909090909090908,13,51,0,0
/archives/107963,12,7,1.7142857142857142,133.28571428571428,51,0,0
/archives/112815,12,9,1.3333333333333333,41.22222222222222,48,0,0
/archives/114751,12,10,1.2,25,51,0,0
/archives/114801,12,8,1.5,24.5,49,0,0
/archives/115691,12,12,1,12.583333333333334,63,0,0
/archives/17876,12,11,1.0909090909090908,42,62,0,0
/archives/26029,12,12,1,27.083333333333332,61,0,0
/archives/53167,12,10,1.2,35.4,61,0,0
/archives/54522,12,11,1.0909090909090908,14.363636363636363,57,0,0
/archives/60611,12,8,1.5,100.25,51,0,0
/archives/63101,12,8,1.5,30.875,52,0,0
/archives/6654,12,7,1.7142857142857142,30.285714285714285,56,0,0
/archives/72162,12,12,1,29.333333333333332,57,0,0
/archives/7380,12,9,1.3333333333333333,88.88888888888889,49,0,0
/archives/75150,12,6,2,36.833333333333336,51,0,0
/archives/76328,12,9,1.3333333333333333,48.44444444444444,50,0,0
/archives/80603,12,12,1,59.916666666666664,55,0,0
/archives/83119,12,12,1,22.416666666666668,60,0,0
/archives/85896,12,9,1.3333333333333333,34.666666666666664,54,0,0
/archives/88954,12,11,1.0909090909090908,38.54545454545455,54,0,0
/archives/91753,12,3,4,30,44,0,0
/archives/93867,12,9,1.3333333333333333,53.22222222222222,57,0,0
/archives/94318,12,9,1.3333333333333333,18.11111111111111,45,0,0
/archives/96252,12,7,1.7142857142857142,33,48,0,0
/archives/tag/sk행복어린이집,12,8,1.5,12,51,0,0
/archives/tag/건강-습관,12,3,4,5,41,0,0
/archives/tag/솔룩스-플러스,12,8,1.5,7,52,0,0
/archives/tag/엔크린,12,12,1,5.666666666666667,58,0,0
/archives/tag/중한석화,12,9,1.3333333333333333,15,50,0,0
/blog,12,8,1.5,9,52,0,0
/mergerqna5,12,9,1.3333333333333333,66.44444444444444,46,0,0
/mergerqna8,12,12,1,9.666666666666666,56,0,0
/archives/100001,11,9,1.2222222222222223,38.666666666666664,49,0,0
/archives/101143,11,9,1.2222222222222223,26.11111111111111,49,0,0
/archives/103302,11,9,1.2222222222222223,22.77777777777778,49,0,0
/archives/104187,11,8,1.375,30.625,47,0,0
/archives/105521,11,9,1.2222222222222223,11,51,0,0
/archives/108461,11,10,1.1,28,50,0,0
/archives/110919,11,10,1.1,37.5,57,0,0
/archives/110975,11,11,1,22.90909090909091,50,0,0
/archives/111373,11,9,1.2222222222222223,30,54,0,0
/archives/112239,11,9,1.2222222222222223,27.555555555555557,46,0,0
/archives/114038,11,8,1.375,120.25,54,0,0
/archives/114412,11,10,1.1,34.5,51,0,0
/archives/114991,11,8,1.375,24.125,46,0,0
/archives/115209,11,11,1,36.27272727272727,42,0,0
/archives/115622,11,10,1.1,24.5,48,0,0
/archives/116456,11,8,1.375,53,41,0,0
/archives/116685,11,10,1.1,11,44,0,0
/archives/116883,11,8,1.375,7.625,39,0,0
/archives/13174,11,10,1.1,2.9,51,0,0
/archives/20948,11,10,1.1,46.8,60,0,0
/archives/21314,11,10,1.1,15.9,54,0,0
/archives/23957,11,10,1.1,64.5,51,0,0
/archives/26186,11,11,1,12.181818181818182,55,0,0
/archives/38098,11,11,1,19.90909090909091,47,0,0
/archives/45061,11,11,1,44.72727272727273,58,0,0
/archives/45668,11,11,1,16.818181818181817,56,0,0
/archives/47748,11,10,1.1,45.7,50,0,0
/archives/48690,11,10,1.1,13.5,57,0,0
/archives/49396,11,9,1.2222222222222223,108.44444444444444,55,0,0
/archives/50688,11,10,1.1,25.8,56,0,0
/archives/69621,11,9,1.2222222222222223,6.444444444444445,45,0,0
/archives/73661,11,9,1.2222222222222223,20,47,0,0
/archives/78457,11,10,1.1,27.7,51,0,0
/archives/7938,11,9,1.2222222222222223,47.111111111111114,49,0,0
/archives/8171,11,11,1,14.636363636363637,49,0,0
/archives/8269,11,11,1,68.0909090909091,50,0,0
/archives/85586,11,6,1.8333333333333333,44.333333333333336,49,0,0
/archives/9249,11,11,1,18.727272727272727,57,0,0
/archives/96097,11,11,1,20.636363636363637,51,0,0
/archives/96759,11,11,1,62.36363636363637,55,0,0
/archives/96768,11,10,1.1,70.2,47,0,0
/archives/98767,11,7,1.5714285714285714,47.285714285714285,48,0,0
/archives/tag/safety-golden-rule,11,6,1.8333333333333333,4.833333333333333,46,0,0
/archives/tag/sgr,11,5,2.2,10.2,45,0,0
/archives/100999,10,7,1.4285714285714286,33.714285714285715,45,0,0
/archives/101315,10,8,1.25,71.875,51,0,0
/archives/101442,10,10,1,4.9,44,0,0
/archives/103233,10,9,1.1111111111111112,46.888888888888886,44,0,0
/archives/104596,10,8,1.25,30.25,43,0,0
/archives/105362,10,7,1.4285714285714286,38.857142857142854,40,0,0
/archives/106126,10,9,1.1111111111111112,36.55555555555556,39,0,0
/archives/11127,10,8,1.25,85.25,44,0,0
/archives/111582,10,8,1.25,8.625,48,0,0
/archives/111748,10,8,1.25,32.75,40,0,0
/archives/112183,10,9,1.1111111111111112,19.444444444444443,40,0,0
/archives/112544,10,9,1.1111111111111112,22.22222222222222,44,0,0
/archives/114931,10,10,1,20.5,46,0,0
/archives/115817,10,10,1,13.8,33,0,0
/archives/115896,10,6,1.6666666666666667,7,35,0,0
/archives/14427,10,8,1.25,12.25,42,0,0
/archives/14651,10,9,1.1111111111111112,28.77777777777778,51,0,0
/archives/19981,10,9,1.1111111111111112,71.66666666666667,53,0,0
/archives/26466,10,10,1,32.8,48,0,0
/archives/31776,10,9,1.1111111111111112,75.22222222222223,47,0,0
/archives/32681,10,8,1.25,6.375,46,0,0
/archives/33833,10,9,1.1111111111111112,99.22222222222223,43,0,0
/archives/34578,10,9,1.1111111111111112,27.77777777777778,49,0,0
/archives/35678,10,8,1.25,3.75,42,0,0
/archives/38706,10,9,1.1111111111111112,63.44444444444444,49,0,0
/archives/4846,10,9,1.1111111111111112,7.333333333333333,44,0,0
/archives/54002,10,7,1.4285714285714286,13,43,0,0
/archives/55833,10,5,2,33.2,39,0,0
/archives/61876,10,7,1.4285714285714286,27.285714285714285,40,0,0
/archives/62799,10,4,2.5,47,36,0,0
/archives/67841,10,9,1.1111111111111112,24.555555555555557,44,0,0
/archives/7103,10,7,1.4285714285714286,31.428571428571427,39,0,0
/archives/72390,10,10,1,40.1,51,0,0
/archives/75079,10,10,1,97.5,48,0,0
/archives/77515,10,7,1.4285714285714286,19.714285714285715,48,0,0
/archives/85894,10,8,1.25,20.5,47,0,0
/archives/94113,10,11,0.9090909090909091,31.09090909090909,48,0,0
/archives/94488,10,9,1.1111111111111112,10.777777777777779,44,0,0
/archives/9607,10,7,1.4285714285714286,20.285714285714285,40,0,0
/archives/96309,10,8,1.25,103.375,41,0,0
/archives/96322,10,5,2,15.8,37,0,0
/archives/97544,10,9,1.1111111111111112,34,45,0,0
/archives/98112,10,10,1,38.4,47,0,0
/archives/tag/solux-plus,10,8,1.25,6.125,41,0,0
/archives/tag/시노펙,10,6,1.6666666666666667,13.333333333333334,42,0,0
/archives/tag/조지아주,10,6,1.6666666666666667,17.666666666666668,43,0,0
/archives/100061,9,9,1,25,43,0,0
/archives/100130,9,7,1.2857142857142858,35.142857142857146,36,0,0
/archives/10070,9,8,1.125,19.125,41,0,0
/archives/101177,9,7,1.2857142857142858,122.71428571428571,36,0,0
/archives/102419,9,9,1,18.22222222222222,35,0,0
/archives/102795,9,8,1.125,7.5,34,0,0
/archives/103145,9,5,1.8,51.4,35,0,0
/archives/103287,9,8,1.125,29.625,39,0,0
/archives/105395,9,7,1.2857142857142858,2.5714285714285716,34,0,0
/archives/105651,9,9,1,30.77777777777778,46,0,0
/archives/107388,9,8,1.125,84.25,46,0,0
/archives/107610,9,9,1,17.22222222222222,43,0,0
/archives/108286,9,7,1.2857142857142858,25.428571428571427,34,0,0
/archives/109571,9,8,1.125,11.125,42,0,0
/archives/109603,9,6,1.5,48.333333333333336,37,0,0
/archives/110237,9,9,1,43.22222222222222,44,0,0
/archives/110959,9,8,1.125,32.75,39,0,0
/archives/111283,9,7,1.2857142857142858,59.285714285714285,40,0,0
/archives/111719,9,7,1.2857142857142858,7.571428571428571,40,0,0
/archives/111968,9,8,1.125,24.25,43,0,0
/archives/113925,9,9,1,26,34,0,0
/archives/114354,9,9,1,16.22222222222222,38,0,0
/archives/114364,9,7,1.2857142857142858,125.71428571428571,43,0,0
/archives/115353,9,8,1.125,13.75,38,0,0
/archives/115611,9,9,1,16.77777777777778,39,0,0
/archives/11761,9,7,1.2857142857142858,2.2857142857142856,39,0,0
/archives/13718,9,9,1,17.22222222222222,45,0,0
/archives/14070,9,8,1.125,26.125,43,0,0
/archives/21215,9,8,1.125,42.75,46,0,0
/archives/24003,9,8,1.125,23.625,47,0,0
/archives/26127,9,6,1.5,16.333333333333332,39,0,0
/archives/28109,9,9,1,25.555555555555557,45,0,0
/archives/31789,9,4,2.25,22.75,35,0,0
/archives/32337,9,7,1.2857142857142858,11.428571428571429,37,0,0
/archives/33962,9,9,1,8.333333333333334,42,0,0
/archives/47014,9,7,1.2857142857142858,90.85714285714286,35,0,0
/archives/50203,9,7,1.2857142857142858,12.428571428571429,31,0,0
/archives/59794,9,9,1,72.88888888888889,43,0,0
/archives/67997,9,8,1.125,27.5,39,0,0
/archives/70856,9,8,1.125,38,39,0,0
/archives/71231,9,9,1,28.666666666666668,48,0,0
/archives/71296,9,9,1,30.555555555555557,44,0,0
/archives/76420,9,7,1.2857142857142858,12.428571428571429,38,0,0
/archives/7725,9,6,1.5,44,41,0,0
/archives/79887,9,6,1.5,11.5,35,0,0
/archives/82691,9,8,1.125,43.625,41,0,0
/archives/8369,9,8,1.125,24,34,0,0
/archives/87921,9,8,1.125,61.125,44,0,0
/archives/90393,9,7,1.2857142857142858,21.142857142857142,38,0,0
/archives/93770,9,6,1.5,4.166666666666667,38,0,0
/archives/93780,9,8,1.125,42.625,45,0,0
/archives/95180,9,9,1,4.444444444444445,46,0,0
/archives/95380,9,9,1,61.55555555555556,43,0,0
/archives/95732,9,7,1.2857142857142858,117.85714285714286,43,0,0
/archives/9660,9,7,1.2857142857142858,14.857142857142858,37,0,0
/archives/96997,9,8,1.125,49.375,34,0,0
/archives/97067,9,6,1.5,24.166666666666668,39,0,0
/archives/97661,9,8,1.125,48,46,0,0
/archives/98444,9,9,1,28.444444444444443,43,0,0
/archives/99191,9,8,1.125,17,38,0,0
/archives/category/2023,9,3,3,10.333333333333334,34,0,0
/archives/tag/액침냉각,9,6,1.5,7,35,0,0
/archives/tag/옥탄가,9,5,1.8,10.8,38,0,0
/archives/tag/행복키움,9,6,1.5,15.833333333333334,39,0,0
/privacy20230701,9,5,1.8,19.8,36,0,0
/archives/100207,8,5,1.6,25.8,32,0,0
/archives/100303,8,6,1.3333333333333333,11,36,0,0
/archives/100759,8,6,1.3333333333333333,36,37,0,0
/archives/101342,8,5,1.6,96.4,36,0,0
/archives/103830,8,8,1,12.875,32,0,0
/archives/105131,8,7,1.1428571428571428,27.714285714285715,33,0,0
/archives/105914,8,8,1,49.25,43,0,0
/archives/106626,8,8,1,73.25,37,0,0
/archives/107845,8,8,1,17.375,36,0,0
/archives/110469,8,5,1.6,23.2,27,0,0
/archives/110536,8,8,1,6.875,35,0,0
/archives/110846,8,8,1,20.75,41,0,0
/archives/111224,8,7,1.1428571428571428,42.42857142857143,36,0,0
/archives/111245,8,8,1,12.875,33,0,0
/archives/111302,8,6,1.3333333333333333,14.833333333333334,38,0,0
/archives/111312,8,7,1.1428571428571428,11.142857142857142,27,0,0
/archives/111454,8,8,1,7.75,40,0,0
/archives/111843,8,8,1,24.875,34,0,0
/archives/112709,8,6,1.3333333333333333,8.666666666666666,30,0,0
/archives/112995,8,6,1.3333333333333333,18.333333333333332,36,0,0
/archives/113083,8,7,1.1428571428571428,46.285714285714285,31,0,0
/archives/11323,8,4,2,19,32,0,0
/archives/113432,8,7,1.1428571428571428,12.571428571428571,33,0,0
/archives/11371,8,8,1,7.25,40,0,0
/archives/115074,8,8,1,16.875,36,0,0
/archives/115532,8,7,1.1428571428571428,11,31,0,0
/archives/116364,8,7,1.1428571428571428,15.142857142857142,31,0,0
/archives/11737,8,8,1,20.875,37,0,0
/archives/14965,8,7,1.1428571428571428,26.857142857142858,37,0,0
/archives/16013,8,8,1,44.625,39,0,0
/archives/21543,8,8,1,7.625,43,0,0
/archives/21649,8,8,1,41.25,35,0,0
/archives/23283,8,7,1.1428571428571428,15.285714285714286,33,0,0
/archives/23448,8,7,1.1428571428571428,72.42857142857143,39,0,0
/archives/24591,8,6,1.3333333333333333,16.333333333333332,32,0,0
/archives/25214,8,7,1.1428571428571428,48.857142857142854,30,0,0
/archives/25623,8,8,1,55.875,37,0,0
/archives/25648,8,8,1,91.875,36,0,0
/archives/29155,8,9,0.8888888888888888,74.66666666666667,40,0,0
/archives/55965,8,7,1.1428571428571428,7.714285714285714,33,0,0
/archives/57233,8,6,1.3333333333333333,21,26,0,0
/archives/58745,8,8,1,12.625,41,0,0
/archives/62694,8,8,1,19.875,37,0,0
/archives/63816,8,8,1,37.5,36,0,0
/archives/63879,8,7,1.1428571428571428,6.285714285714286,35,0,0
/archives/68240,8,8,1,12.75,36,0,0
/archives/68608,8,8,1,59.75,37,0,0
/archives/69589,8,7,1.1428571428571428,17.142857142857142,35,0,0
/archives/70639,8,6,1.3333333333333333,88.5,34,0,0
/archives/70737,8,5,1.6,35.2,32,0,0
/archives/78753,8,7,1.1428571428571428,14.285714285714286,38,0,0
/archives/80453,8,6,1.3333333333333333,48,38,0,0
/archives/81931,8,5,1.6,30,37,0,0
/archives/85805,8,6,1.3333333333333333,16.666666666666668,34,0,0
/archives/88430,8,5,1.6,29,34,0,0
/archives/89908,8,6,1.3333333333333333,63.5,31,0,0
/archives/90811,8,7,1.1428571428571428,13,35,0,0
/archives/91679,8,6,1.3333333333333333,78,40,0,0
/archives/92277,8,8,1,62.5,35,0,0
/archives/93491,8,8,1,33.875,43,0,0
/archives/94397,8,6,1.3333333333333333,28.833333333333332,33,0,0
/archives/9501,8,8,1,18.25,41,0,0
/archives/95282,8,8,1,16.125,36,0,0
/archives/96145,8,6,1.3333333333333333,46.333333333333336,32,0,0
/archives/96958,8,7,1.1428571428571428,30.571428571428573,36,0,0
/archives/97325,8,7,1.1428571428571428,28.857142857142858,33,0,0
/archives/98363,8,7,1.1428571428571428,21.285714285714285,37,0,0
/archives/98404,8,9,0.8888888888888888,25.88888888888889,39,0,0
/archives/99911,8,5,1.6,126.8,32,0,0
/archives/category/field-news/inno-field/ulsan,8,8,1,21,32,0,0
/archives/tag/sk트레이딩인터내셔널,8,5,1.6,21.8,33,0,0
/archives/tag/부생수소,8,4,2,3.25,33,0,0
/archives/tag/우시산,8,6,1.3333333333333333,85.66666666666667,39,0,0
/archives/tag/증권사-리포트,8,6,1.3333333333333333,10.5,34,0,0
/privacy20241031,8,4,2,10,26,0,0
/archives/101213,7,7,1,26.857142857142858,34,0,0
/archives/101304,7,6,1.1666666666666667,64.83333333333333,32,0,0
/archives/101462,7,6,1.1666666666666667,39,28,0,0
/archives/102733,7,6,1.1666666666666667,11.333333333333334,34,0,0
/archives/102863,7,3,2.3333333333333335,53.666666666666664,28,0,0
/archives/103105,7,4,1.75,12.75,28,0,0
/archives/103424,7,6,1.1666666666666667,151.16666666666666,33,0,0
/archives/103449,7,7,1,19.285714285714285,28,0,0
/archives/103500,7,7,1,87,32,0,0
/archives/103657,7,6,1.1666666666666667,16.5,34,0,0
/archives/103688,7,5,1.4,17.2,29,0,0
/archives/104049,7,7,1,32.857142857142854,31,0,0
/archives/104421,7,6,1.1666666666666667,22.166666666666668,32,0,0
/archives/108416,7,6,1.1666666666666667,21.666666666666668,30,0,0
/archives/109216,7,6,1.1666666666666667,19.166666666666668,30,0,0
/archives/109282,7,7,1,15,26,0,0
/archives/111486,7,6,1.1666666666666667,10.5,29,0,0
/archives/112406,7,4,1.75,30.75,27,0,0
/archives/113121,7,7,1,27.428571428571427,38,0,0
/archives/113297,7,5,1.4,17.6,26,0,0
/archives/113632,7,6,1.1666666666666667,21.166666666666668,34,0,0
/archives/113881,7,6,1.1666666666666667,22.5,28,0,0
/archives/114474,7,6,1.1666666666666667,13,27,0,0
/archives/114677,7,6,1.1666666666666667,13.333333333333334,34,0,0
/archives/12432,7,5,1.4,111.6,32,0,0
/archives/19349,7,7,1,5.857142857142857,34,0,0
/archives/21775,7,6,1.1666666666666667,28.666666666666668,31,0,0
/archives/22870,7,6,1.1666666666666667,69,37,0,0
/archives/28045,7,7,1,22.428571428571427,34,0,0
/archives/35072,7,7,1,62.42857142857143,35,0,0
/archives/36754,7,5,1.4,13.2,24,0,0
/archives/37795,7,6,1.1666666666666667,70,34,0,0
/archives/38490,7,4,1.75,0.75,28,0,0
/archives/45977,7,6,1.1666666666666667,97,35,0,0
/archives/47950,7,6,1.1666666666666667,18,27,0,0
/archives/56574,7,7,1,67.85714285714286,31,0,0
/archives/57359,7,7,1,21.714285714285715,25,0,0
/archives/59136,7,6,1.1666666666666667,17.666666666666668,31,0,0
/archives/59457,7,6,1.1666666666666667,51.166666666666664,31,0,0
/archives/59768,7,7,1,30.142857142857142,32,0,0
/archives/59917,7,6,1.1666666666666667,69.5,33,0,0
/archives/6947,7,7,1,23,27,0,0
/archives/71556,7,5,1.4,22,27,0,0
/archives/72017,7,6,1.1666666666666667,27.166666666666668,29,0,0
/archives/73799,7,6,1.1666666666666667,12.166666666666666,34,0,0
/archives/74611,7,6,1.1666666666666667,124,34,0,0
/archives/77093,7,7,1,16.571428571428573,37,0,0
/archives/77996,7,5,1.4,19.4,34,0,0
/archives/78466,7,6,1.1666666666666667,7.333333333333333,27,0,0
/archives/78528,7,7,1,24.142857142857142,28,0,0
/archives/79148,7,6,1.1666666666666667,27.166666666666668,33,0,0
/archives/7918,7,6,1.1666666666666667,9,28,0,0
/archives/8034,7,6,1.1666666666666667,21,31,0,0
/archives/81946,7,6,1.1666666666666667,80.5,31,0,0
/archives/82326,7,5,1.4,33.2,31,0,0
/archives/83801,7,6,1.1666666666666667,14,33,0,0
/archives/84007,7,7,1,79.14285714285714,31,0,0
/archives/8511,7,6,1.1666666666666667,49,32,0,0
/archives/86689,7,6,1.1666666666666667,83.33333333333333,31,0,0
/archives/86941,7,5,1.4,95.4,28,0,0
/archives/88154,7,6,1.1666666666666667,5.666666666666667,35,0,0
/archives/89158,7,7,1,16.285714285714285,30,0,0
/archives/89361,7,6,1.1666666666666667,25.333333333333332,31,0,0
/archives/8957,7,7,1,44.57142857142857,35,0,0
/archives/90087,7,7,1,38.57142857142857,35,0,0
/archives/90978,7,6,1.1666666666666667,19.5,31,0,0
/archives/91844,7,7,1,18.428571428571427,28,0,0
/archives/92217,7,7,1,10.571428571428571,30,0,0
/archives/93799,7,6,1.1666666666666667,28.333333333333332,35,0,0
/archives/93962,7,5,1.4,72.2,28,0,0
/archives/9562,7,7,1,32,39,0,0
/archives/9705,7,5,1.4,38.2,32,0,0
/archives/97113,7,7,1,79.57142857142857,37,0,0
/archives/98931,7,6,1.1666666666666667,5.666666666666667,29,0,0
/archives/99281,7,6,1.1666666666666667,9.333333333333334,32,0,0
/archives/9962,7,7,1,17.285714285714285,36,0,0
/archives/category/social-news/csr,7,7,1,9.428571428571429,29,0,0
/archives/tag/saf,7,4,1.75,9,26,0,0
/archives/tag/sk에너지-사회공헌활동,7,3,2.3333333333333335,15,29,0,0
/archives/tag/광고,7,1,7,23,16,0,0
/archives/tag/폐플라스틱,7,4,1.75,10.25,33,0,0
/archives/tag/하모니아,7,5,1.4,11.8,33,0,0
/archives/tag/행복-커뮤니티-센터,7,4,1.75,21.75,28,0,0
/archives/tag/회사투어,7,7,1,8.428571428571429,37,0,0
/archives/100438,6,6,1,19.333333333333332,32,0,0
/archives/101258,6,5,1.2,18.4,26,0,0
/archives/101469,6,5,1.2,36,22,0,0
/archives/102543,6,4,1.5,0,22,0,0
/archives/102896,6,6,1,8.666666666666666,30,0,0
/archives/102910,6,6,1,14.5,27,0,0
/archives/103076,6,4,1.5,37,23,0,0
/archives/103092,6,4,1.5,24.75,26,0,0
/archives/104151,6,6,1,14.166666666666666,29,0,0
/archives/104261,6,5,1.2,19.8,27,0,0
/archives/108815,6,5,1.2,24.2,29,0,0
/archives/110681,6,5,1.2,24.8,26,0,0
/archives/111466,6,6,1,12.5,22,0,0
/archives/111887,6,6,1,13.333333333333334,25,0,0
/archives/112053,6,6,1,16.833333333333332,26,0,0
/archives/112331,6,6,1,23.166666666666668,25,0,0
/archives/112614,6,5,1.2,16,25,0,0
/archives/112771,6,5,1.2,49,27,0,0
/archives/112882,6,6,1,29.166666666666668,26,0,0
/archives/113475/3-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_원더글로브_1-4,6,3,2,20,26,0,0
/archives/114616,6,6,1,11.166666666666666,31,0,0
/archives/115416/sk트레이딩인터내셔널-환경정화-봉사활동-7,6,6,1,11.666666666666666,28,0,0
/archives/11955,6,4,1.5,202,26,0,0
/archives/13264,6,4,1.5,20.25,25,0,0
/archives/13864,6,6,1,4.5,28,0,0
/archives/14893,6,6,1,15,30,0,0
/archives/16386,6,3,2,101.66666666666667,28,0,0
/archives/18036,6,2,3,8,21,0,0
/archives/18662,6,5,1.2,55.2,26,0,0
/archives/19881,6,4,1.5,31.75,26,0,0
/archives/20723,6,6,1,16.666666666666668,29,0,0
/archives/21295,6,5,1.2,55.2,27,0,0
/archives/21532,6,6,1,23.5,33,0,0
/archives/22805,6,6,1,14.5,31,0,0
/archives/23614,6,3,2,72,29,0,0
/archives/23662,6,6,1,181,33,0,0
/archives/23728,6,5,1.2,22.8,27,0,0
/archives/2410,6,6,1,37.666666666666664,30,0,0
/archives/24660,6,6,1,24.5,29,0,0
/archives/24737,6,6,1,26.833333333333332,30,0,0
/archives/24874,6,5,1.2,22.2,28,0,0
/archives/26114,6,5,1.2,2.6,22,0,0
/archives/26620,6,6,1,13,28,0,0
/archives/30101,6,5,1.2,74.8,24,0,0
/archives/30145,6,6,1,24.833333333333332,32,0,0
/archives/32087,6,5,1.2,18,26,0,0
/archives/32713,6,6,1,21.833333333333332,29,0,0
/archives/32845,6,3,2,46.666666666666664,23,0,0
/archives/34021,6,6,1,9.666666666666666,24,0,0
/archives/37348,6,5,1.2,15.6,28,0,0
/archives/37759,6,6,1,22.333333333333332,31,0,0
/archives/37863,6,5,1.2,19.8,29,0,0
/archives/38329,6,5,1.2,61.4,29,0,0
/archives/38469,6,6,1,23,27,0,0
/archives/45364,6,6,1,18.666666666666668,27,0,0
/archives/53297,6,5,1.2,20,24,0,0
/archives/54273,6,6,1,14,29,0,0
/archives/57937,6,2,3,25,23,0,0
/archives/60522,6,6,1,25.166666666666668,27,0,0
/archives/60629,6,4,1.5,38.75,25,0,0
/archives/60876,6,4,1.5,24,26,0,0
/archives/61057,6,5,1.2,33.6,26,0,0
/archives/61623,6,6,1,16.5,32,0,0
/archives/61918,6,5,1.2,6.8,25,0,0
/archives/6217,6,5,1.2,7.6,22,0,0
/archives/63180,6,3,2,58,24,0,0
/archives/64414,6,5,1.2,50.4,22,0,0
/archives/68704,6,6,1,30.666666666666668,29,0,0
/archives/71038,6,5,1.2,34.8,29,0,0
/archives/71505,6,4,1.5,34.5,23,0,0
/archives/72623,6,4,1.5,10.5,29,0,0
/archives/7359,6,5,1.2,30.2,22,0,0
/archives/76429,6,3,2,26.333333333333332,19,0,0
/archives/76643,6,7,0.8571428571428571,43.285714285714285,34,0,0
/archives/76950,6,5,1.2,32.6,31,0,0
/archives/7751,6,4,1.5,48.5,28,0,0
/archives/7762,6,5,1.2,19.8,28,0,0
/archives/78699,6,5,1.2,72.4,27,0,0
/archives/80343,6,5,1.2,61.8,29,0,0
/archives/83372,6,5,1.2,25.4,25,0,0
/archives/83392,6,4,1.5,83.75,29,0,0
/archives/84572,6,3,2,77.33333333333333,25,0,0
/archives/86980,6,4,1.5,50,23,0,0
/archives/87190,6,5,1.2,24.2,28,0,0
/archives/87254,6,6,1,13.166666666666666,24,0,0
/archives/87345,6,5,1.2,49,26,0,0
/archives/87887,6,6,1,63.5,23,0,0
/archives/88930,6,5,1.2,34,26,0,0
